CustomerKey,Full_Name,EmailAddress,AnnualIncome,EducationLevel,Occupation,Gender
25641,DANA SCHMIDT,dana13@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
25647,KAITLYN HERNANDEZ,kaitlyn16@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
25655,VIRGINIA ARUN,virginia8@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
25656,BRENDA SANCHEZ,brenda24@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
25657,TAMMY GONZALEZ,tammy19@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26214,CHRISTY CHANDE,christy32@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26219,SUMMER SURI,summer0@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26860,OLIVIA MILLER,olivia5@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26868,LYDIA RAMAN,lydia11@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26870,JILL GILL,jill21@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26893,SHARON DENG,sharon7@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26978,CASSIE SHARMA,cassie8@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26979,CHRISTY JAI,christy28@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26983,ADRIANA VANCE,adriana4@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26986,RILEY WATSON,riley20@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26988,BRANDY SRINI,brandy4@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
26994,ERIKA TORRES,erika9@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27078,CHLOE SCOTT,chloe11@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27079,NATALIE LEWIS,natalie88@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27086,LAUREN HOWARD,lauren12@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27167,TANYA VAZQUEZ,tanya11@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27259,ANGELA DIAZ,angela24@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27260,CANDICE MA,candice22@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27262,COURTNEY HILL,courtney10@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27809,ARIANNA SANCHEZ,arianna40@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27810,MEGHAN MUNOZ,meghan7@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27817,SANDRA HU,sandra28@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27818,CANDICE HU,candice4@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27819,MICHELE MARTIN,michele35@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27823,JOAN GAO,joan18@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
27839,SUSAN LI,susan12@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28403,JACLYN SHARMA,jaclyn33@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28415,MELISSA ROGERS,melissa42@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28417,ASHLEE LAL,ashlee15@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28418,KELLI ZHU,kelli15@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28419,CHERYL SUAREZ,cheryl22@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28420,TRACY CHAPMAN,tracy15@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28549,LYDIA SUBRAM,lydia12@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28553,SABRINA SERRANO,sabrina10@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28554,NATALIE SANDERS,natalie24@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28555,MONIQUE SERRANO,monique13@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28556,ISABEL GONZALES,isabel16@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28650,JESSICA CLARK,jessica67@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28651,LAUREN BROWN,lauren22@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28652,MARIAH MURPHY,mariah39@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28653,GRACE WILLIAMS,grace1@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28732,BIANCA YANG,bianca4@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28733,DIANA RAMOS,diana16@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28734,BRIANA MORENO,briana6@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28740,ALISHA ALAN,alisha47@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
28831,ELIZABETH HARRIS,elizabeth17@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
29411,CARA LIN,cara4@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
29412,MELINDA GUTIERREZ,melinda6@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
29431,MARIE GUTIERREZ,marie34@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
29432,GABRIELLE ROBERTS,gabrielle48@adventure-works.com,"$40,000",Bachelors,Skilled Manual,Female
11021,DESTINY WILSON,destiny7@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11054,DEANNA MUNOZ,deanna33@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11056,MICHELE NATH,michele19@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11154,MEGAN WALKER,megan25@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11156,MARIA ROBERTS,maria47@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11161,EMILY WOOD,emily27@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11925,ASHLEE JAI,ashlee18@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11927,NICOLE MURPHY,nicole32@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11951,LACEY HUANG,lacey18@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
12044,MADELINE LOPEZ,madeline18@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
12046,ALEXA COOK,alexa20@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
12047,ALEXANDRA DAVIS,alexandra68@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
13048,ALEXIS HAYES,alexis46@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
13049,AUTUMN WANG,autumn1@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
13162,NINA NATH,nina18@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
13164,OLIVIA WARD,olivia38@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
13989,CHLOE BRADLEY,chloe69@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
13990,STEPHANIE WOOD,stephanie29@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
14106,MELISSA HUGHES,melissa6@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
14351,RILEY GRAY,riley25@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
14519,DENISE RANA,denise12@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
14520,BONNIE XU,bonnie10@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
15834,REBECCA GREEN,rebecca16@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
16493,BRENDA FERNANDEZ,brenda19@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
16922,EMMA JACKSON,emma11@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
17376,JACLYN SHE,jaclyn24@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
17377,ISABEL WOOD,isabel2@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
17379,ALEXANDRA MORGAN,alexandra6@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18339,DONNA NATH,donna16@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18340,ARIANNA COOPER,arianna30@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18342,VICTORIA JAMES,victoria44@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18453,CAROLINE PATTERSON,caroline11@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18466,JOY GUTIERREZ,joy12@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18772,JULIA HILL,julia19@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18773,CASSIDY PRICE,cassidy0@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18889,KATELYN MURPHY,katelyn14@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18890,LAUREN BLUE,lauren5@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
18891,MEGAN JAMES,megan45@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
19669,HAILEY HILL,hailey61@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
19755,LAUREN FOSTER,lauren62@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
20286,STACEY WU,stacey7@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
20287,DESTINY SIMMONS,destiny63@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
20289,JADA RICHARDSON,jada4@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
20409,SOPHIA YOUNG,sophia22@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
21261,JESSICA KELLY,jessica23@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
21262,SARA EDWARDS,sara26@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
21263,GAIL RUSSELL,gail6@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
21395,ALEXIA HUGHES,alexia9@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
21396,MEGAN MARTINEZ,megan20@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
22161,RACHEL CLARK,rachel22@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
22177,MEGHAN SUAREZ,meghan18@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
22178,JESSICA BELL,jessica7@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
22182,MADELINE PARKER,madeline7@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
22989,MEGAN BUTLER,megan63@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
22990,ALYSSA STEWART,alyssa24@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
23104,ISABELLE LONG,isabelle8@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
23108,SAVANNAH WRIGHT,savannah43@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
24227,SARA PHILLIPS,sara31@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
24284,MELISSA SANDERS,melissa26@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
24512,ADRIENNE JIMÉNEZ,adrienne5@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25027,MEREDITH MEHTA,meredith13@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25028,BRENDA GONZALEZ,brenda22@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25030,JESSIE ROMERO,jessie15@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25038,ISABELLA HALL,isabella54@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25276,MACKENZIE RICHARDSON,mackenzie8@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25278,BRIANNA BUTLER,brianna59@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25279,JORDYN BARNES,jordyn2@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25280,EMILY PRICE,emily25@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25929,ALEXANDRA GRAY,alexandra17@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
25946,BRITTA SIMON,britta1@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
26195,ALYSSA RIVERA,alyssa34@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
26541,ALEXIS BUTLER,alexis37@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
26552,JUDITH TURNER,judith2@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
26553,KAYLA POWELL,kayla32@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
26572,JESSICA RUSSELL,jessica44@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
26800,LAUREN LEWIS,lauren39@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
27463,RACHEL MORGAN,rachel33@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
27475,ALEXA BAILEY,alexa14@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
27476,ALEXIS ALEXANDER,alexis42@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
27494,VIRGINIA PEREZ,virginia23@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
27749,ALEXIS BROWN,alexis4@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
27751,ZOE COOPER,zoe16@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
27913,BRITTNEY ZHENG,brittney18@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
28086,BRIDGET ANAND,bridget22@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
28087,MARIA SIMMONS,maria37@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
28115,DEANNA JIMÉNEZ,deanna31@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
28116,SABRINA DOMINGUEZ,sabrina8@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
28121,JULIA ROBINSON,julia40@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
28863,ALLISON BELL,allison13@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
28864,NATALIE MURPHY,natalie8@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
29051,MICHELE SHE,michele0@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
29074,JOAN LONG,joan9@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
29096,MARGARET STEWART,margaret6@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
29097,BONNIE BECK,bonnie26@adventure-works.com,"$40,000",Partial College,Skilled Manual,Female
11215,ANA PERRY,ana7@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
11500,SARAH SIMMONS,sarah40@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
11628,MARIAH WOOD,mariah6@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
11777,MIRANDA LONG,miranda9@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
12759,JADA SANDERS,jada1@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
12840,NAOMI SANZ,naomi20@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
13241,NATALIE WARD,natalie15@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
13391,BRENDA MALHOTRA,brenda8@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
13803,KRYSTAL ZHENG,krystal19@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
13860,OLIVIA WATSON,olivia44@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
14370,MEGHAN DOMINGUEZ,meghan12@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
15285,OLIVIA RODRIGUEZ,olivia19@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
15289,KATELYN GRAY,katelyn4@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
15334,SYDNEY WILLIAMS,sydney66@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
15340,BRITTANY BARNES,brittany3@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
17148,HAILEY HENDERSON,hailey26@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
18007,MICHELE SURI,michele55@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
18621,CASSANDRA PRASAD,cassandra10@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
18681,JACQUELINE GRIFFIN,jacqueline21@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
18682,EMILY BENNETT,emily26@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
19237,KRISTY GOMEZ,kristy1@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
19238,ISABELLA WEST,isabella7@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
19240,THERESA JIMENEZ,theresa2@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
19241,DIANE DOMINGUEZ,diane17@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
19872,FAITH FOSTER,faith15@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
19874,SARA ROGERS,sara21@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
20124,NATALIE COLEMAN,natalie28@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
20717,CHELSEA RAY,chelsea12@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
20787,BRIDGET PAL,bridget14@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
20788,SARA GONZALEZ,sara34@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
20790,KAYLA HARRISON,kayla14@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
21689,OLIVIA SIMMONS,olivia60@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
21727,ARIANNA FLORES,arianna10@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
21728,MADISON HARRIS,madison14@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
21729,ALEXANDRIA MORGAN,alexandria35@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
21731,ALEXANDRA DIAZ,alexandra43@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
21803,EMILY THOMAS,emily11@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
22333,GABRIELLA WATSON,gabriella6@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
22373,GABRIELLE BELL,gabrielle6@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
22375,JASMINE WILLIAMS,jasmine2@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
22772,ERIN WATSON,erin4@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
23225,HEIDI PATEL,heidi5@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
23243,JASMINE ROGERS,jasmine23@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
23820,ISABELLE DIAZ,isabelle20@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
23822,SIERRA CAMPBELL,sierra6@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
23825,KATHERINE COLEMAN,katherine31@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
24702,KARI RAMOS,kari38@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
24764,ABIGAIL HUGHES,abigail36@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
24765,MORGAN ALEXANDER,morgan88@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
24767,LAUREN JACKSON,lauren30@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
25330,MADISON GONZALES,madison29@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
25372,CARRIE TORRES,carrie11@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
25373,NICHOLE CHANDE,nichole14@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
25374,ANA POWELL,ana8@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
25885,HAILEY WASHINGTON,hailey33@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
26233,CRISTINA CHANDE,cristina13@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
26288,ALEXANDRA RUSSELL,alexandra41@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
26504,JENNIFER ROBINSON,jennifer45@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
26505,JENNIFER WRIGHT,jennifer23@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
26512,CHRISTINA COOPER,christina16@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
27061,GABRIELLE SCOTT,gabrielle56@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
27063,TAYLOR FLORES,taylor37@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
27064,BARBARA CHANDE,barbara44@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
27243,MARIAH BAILEY,mariah40@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
27244,ARIANNA KELLY,arianna23@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
27245,LAUREN JONES,lauren21@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
27428,PAIGE FOSTER,paige15@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
27429,STEPHANIE WARD,stephanie18@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
27794,DAWN KUMAR,dawn31@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28046,MICHELLE REED,michelle20@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
28632,KATHRYN NATH,kathryn16@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28633,CHRISTINA HOWARD,christina9@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28636,VICTORIA BRYANT,victoria64@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28638,ALEXANDRA THOMPSON,alexandra79@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28639,JACQUELINE MORGAN,jacqueline37@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28807,MARIA COX,maria13@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28808,TRINITY WATSON,trinity0@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28810,KAYLEE BLUE,kaylee10@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
28812,BRIANNA WATSON,brianna44@adventure-works.com,"$40,000",Graduate Degree,Skilled Manual,Female
29013,EMMA HALL,emma23@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
29026,SYDNEY MITCHELL,sydney52@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Female
11063,ANGELA MURPHY,angela41@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11127,JAN EDWARDS,jan11@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11128,SAMANTHA LONG,samantha35@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11129,JULIA WRIGHT,julia17@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11136,BRIANNA MORGAN,brianna30@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11137,JASMINE TAYLOR,jasmine7@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11138,LAUREN DAVIS,lauren23@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11141,NICOLE RAMIREZ,nicole42@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11145,JASMINE COLEMAN,jasmine46@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11153,ANGELA JAMES,angela34@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11157,HANNAH LONG,hannah32@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11159,BRIANNA HUGHES,brianna57@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11710,ZOE RAMIREZ,zoe6@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11720,MORGAN MORRIS,morgan48@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11721,JENNIFER ALEXANDER,jennifer92@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11862,OLIVIA PETERSON,olivia40@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11953,COURTNEY WRIGHT,courtney16@adventure-works.com,"$40,000",High School,Skilled Manual,Female
11956,ALEXANDRIA SANDBERG,alexandria27@adventure-works.com,"$40,000",High School,Skilled Manual,Female
12016,MEREDITH SERRANO,meredith40@adventure-works.com,"$40,000",High School,Skilled Manual,Female
12027,HALEY WOOD,haley21@adventure-works.com,"$40,000",High School,Skilled Manual,Female
12030,ANA WASHINGTON,ana12@adventure-works.com,"$40,000",High School,Skilled Manual,Female
12033,KRISTEN GUO,kristen15@adventure-works.com,"$40,000",High School,Skilled Manual,Female
12912,BRIANNA MORRIS,brianna26@adventure-works.com,"$40,000",High School,Skilled Manual,Female
12970,ANGELA POWELL,angela11@adventure-works.com,"$40,000",High School,Skilled Manual,Female
13063,JESSICA JOHNSON,jessica48@adventure-works.com,"$40,000",High School,Skilled Manual,Female
13143,HANNAH JACKSON,hannah11@adventure-works.com,"$40,000",High School,Skilled Manual,Female
13144,DESTINY STEWART,destiny23@adventure-works.com,"$40,000",High School,Skilled Manual,Female
13146,GABRIELLA RAMIREZ,gabriella4@adventure-works.com,"$40,000",High School,Skilled Manual,Female
13152,GABRIELLE BUTLER,gabrielle36@adventure-works.com,"$40,000",High School,Skilled Manual,Female
13935,KIMBERLY SANCHEZ,kimberly25@adventure-works.com,"$40,000",High School,Skilled Manual,Female
13979,CHLOE JENKINS,chloe73@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14079,LAUREN PRICE,lauren47@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14080,CYNTHIA SRINI,cynthia13@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14089,KAITLYN GRAY,kaitlyn62@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14094,AMANDA RUSSELL,amanda41@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14095,PAIGE GRIFFIN,paige20@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14098,ALLISON LOPEZ,allison44@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14107,ALEXANDRA GARCIA,alexandra80@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14335,ALLISON COX,allison9@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14337,OLIVIA COLEMAN,olivia51@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14338,NATALIE TAYLOR,natalie76@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14340,MIRANDA BUTLER,miranda14@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14342,BETH RUIZ,beth4@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14349,NICOLE GRIFFIN,nicole70@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14350,EMILY MOORE,emily8@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14352,MELISSA BUTLER,melissa9@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14353,ERIN REED,erin24@adventure-works.com,"$40,000",High School,Skilled Manual,Female
14636,KELLY POWELL,kelly13@adventure-works.com,"$40,000",High School,Skilled Manual,Female
15247,CATHERINE STEWART,catherine20@adventure-works.com,"$40,000",High School,Skilled Manual,Female
15252,JADA MURPHY,jada6@adventure-works.com,"$40,000",High School,Skilled Manual,Female
15254,CARLA CHAPMAN,carla5@adventure-works.com,"$40,000",High School,Skilled Manual,Female
